"Season","TeamName","eFGPct","RankeFGPct","TOPct","RankTOPct","ORPct","RankORPct","FTRate","RankFTRate"
2026,"Pacific",52.1588946459413,140,20.0629713699934,349,35.2250489236791,47,30.5123776626367,298
2026,"Penn",50.0934579439252,232,15.3431834432616,88,30.2816901408451,191,35.5763239875389,167
2026,"Penn St.",53.008356545961,107,15.6102532034023,110,25.9259259259259,324,33.8161559888579,221
2026,"Pepperdine",47.62313860252,324,18.3243892861817,289,29.0654205607477,234,33.8487972508591,218
2026,"Pittsburgh",51.0268562401264,192,17.2878769345472,223,33.8821490467938,71,30.3844128488678,302
2026,"Portland",51.2201885745979,187,19.6671709531014,341,28.0701754385965,267,34.3871325568497,203
2026,"Portland St.",50.5541871921182,215,16.9231854050346,195,30.0102774922919,199,37.1305418719212,130
2026,"Prairie View A&M",47.875816993464,315,16.0203895867468,143,27.1844660194175,291,42.755991285403,24
2026,"Presbyterian",50.951503990178,198,19.3295678870117,331,33.0927835051546,90,39.3492940454266,72
2026,"Princeton",49.6026490066225,261,17.0784110487984,210,27.2630457933972,288,34.635761589404,197
2026,"Providence",54.9657534246575,42,16.6622424601311,175,31.7307692307692,135,36.692759295499,140
2026,"Purdue",57.6583210603829,11,13.8108076295744,18,36.6729678638941,20,28.325969563083,339
2026,"Purdue Fort Wayne",52.5618374558304,124,14.5360090912497,43,22.8915662650602,350,30.565371024735,294
2026,"Queens",56.5947843530592,15,14.8371737097186,55,30.4308797127469,184,36.308926780341,148
2026,"Quinnipiac",48.1520041644977,310,15.8754738840425,126,34.0929009640666,67,33.8365434669443,219
2026,"Radford",51.3474770642202,181,17.060567357604,208,29.8085688240656,210,42.3738532110092,30
2026,"Rhode Island",50.1144164759725,230,19.2110099284284,329,31.043956043956,166,38.3867276887872,96
2026,"Rice",48.5327963176064,304,17.876187090549,263,35.3410097431355,44,33.8895281933257,216
2026,"Richmond",52.6951151038742,115,14.3079133315742,34,24.9762583095916,342,36.8893879842785,136
2026,"Rider",42.7659574468085,365,16.9066532573168,192,32.6227988878591,101,30.0911854103343,308
2026,"Robert Morris",54.9131378935939,43,18.5528313389837,301,37.5,13,28.0130293159609,342
2026,"Rutgers",47.515690376569,327,15.0927245183562,69,29.7800338409475,212,36.1401673640167,151
2026,"SIUE",49.4826536822885,267,17.9341805148257,267,30.1096709870389,193,30.5538648813147,296
2026,"SMU",55.7460164171898,27,15.8660952603762,125,35.4020979020979,41,30.6132303235152,293
2026,"Sacramento St.",47.0291146761735,337,14.0675340006394,25,25.2132701421801,334,41.2358882947118,44
2026,"Sacred Heart",51.9935344827586,147,17.6653709784817,250,28.5843101893598,249,31.0344827586207,284
2026,"Saint Francis",48.9424206815511,290,18.4473104827087,293,27.4881516587678,281,30.8460634547591,285
2026,"Saint Joseph's",49.2946283233858,278,16.8581108999256,189,31.4414414414414,144,30.3852414541508,301
2026,"Saint Louis",59.7477666841829,3,17.4215270989465,230,31.1459353574927,161,34.6820809248555,195
2026,"Saint Mary's",53.0039303761931,108,16.4787089247521,162,37.4136229022705,15,35.8787198203257,160
2026,"Saint Peter's",46.3519313304721,347,17.6644563587991,249,36.983669548511,16,35.4996934396076,169
