"Season","TeamName","FG2Pct","RankFG2Pct","FG3Pct","RankFG3Pct","FTPct","RankFTPct","BlockPct","RankBlockPct","OppFG2Pct","RankOppFG2Pct","OppFG3Pct","RankOppFG3Pct","OppFTPct","RankOppFTPct","OppBlockPct","RankOppBlockPct","FG3Rate","RankFG3Rate","OppFG3Rate","RankOppFG3Rate","ARate","RankARate","OppARate","RankOppARate","StlRate","RankStlRate","OppStlRate","RankOppStlRate","DFP","NSTRate","RankNSTRate","OppNSTRate","RankOppNSTRate"
2026,"Dartmouth",49.438202247191,273,36.1481481481481,50,74.1935483870968,118,9.31477516059957,176,53.3190578158458,248,34.7176079734219,232,71.3983050847458,119,10.1123595505618,248,48.6661860129776,22,39.1927083333333,175,53.8590604026846,136,50.0707213578501,120,0.0713766629971003,345,0.104762521495744,281,NULL,7.19522812470769,183,6.67717169972874,258
2026,"Davidson",52.2869022869023,158,35.3174603174603,94,63.8025594149909,365,11.8708452041785,56,51.5669515669516,172,32.258064516129,77,69.1176470588235,24,9.77130977130977,220,44.0046565774156,89,37.0591751344889,107,53.2467532467532,153,49.3943472409152,103,0.0982415020477369,145,0.092257248115895,149,NULL,6.88189202161812,150,7.92913645969044,86
2026,"Dayton",52.1276595744681,166,34.1496598639456,166,75.5053507728894,64,12.4183006535948,39,49.4864612511671,80,35.3099730458221,266,70.8782742681048,86,11.4119922630561,326,41.5488976823064,141,40.9266409266409,239,59.620253164557,37,51.010101010101,145,0.123441875789358,21,0.101037834275987,253,NULL,7.29229586513646,191,9.22519356432925,15
2026,"DePaul",50.4977375565611,236,32.4858757062147,256,69.170579029734,295,9.3936806148591,171,47.3099914602903,36,35.4409317803661,275,71.4925373134328,123,10.8597285067873,295,39.0512961941533,190,33.9164785553047,32,60.9137055837563,27,57.496740547588,307,0.101966076670646,120,0.108425466142995,313,NULL,6.92077443465924,153,8.44334481028427,44
2026,"Delaware",51.6706443914081,185,36.8055555555556,30,78.6163522012579,10,9.05432595573441,194,50.6036217303823,123,35.1245085190039,256,77.7358490566038,360,10.381861575179,267,46.2130937098845,44,43.4262948207171,311,52.2922636103152,184,60.7003891050584,344,0.0873490706390913,237,0.114422174404424,343,NULL,6.79381660526265,140,5.31245809734824,358
2026,"Delaware St.",43.0754536771729,363,28.4037558685446,361,68.9243027888446,300,5.24064171122995,353,54.7593582887701,304,32.9979879275654,122,71.0344827586207,99,10.9837631327603,302,28.9205702647658,357,34.7067039106145,45,45.8041958041958,322,55.4733727810651,268,0.11333490742927,47,0.0972235725496187,219,NULL,10.1668078723316,363,8.16678009416798,61
2026,"Denver",52.6168224299065,147,36.7952522255193,31,77.1428571428571,31,5.0314465408805,356,56.6037735849057,339,36.697247706422,338,70.3076923076923,65,7.85046728971963,52,38.6467889908257,199,37.0118845500849,105,40.1972872996301,362,42.4137931034483,7,0.0640934074465112,358,0.0839673322361271,67,NULL,5.86280781293668,34,6.55839518057324,273
2026,"Detroit Mercy",48.1102362204724,306,35.0442477876106,113,78.9297658862876,4,9.60232783705141,160,53.831231813773,270,33.289817232376,139,71.8934911242604,158,7.95275590551181,61,30.7901907356948,344,42.6265998887034,282,48.4548825710754,278,58.2716049382716,324,0.0826732614123747,273,0.0888857030213971,108,NULL,7.12041384418719,172,6.16465359664528,316
2026,"Drake",51.6765285996055,184,33.9976553341149,173,71.405750798722,228,8.53994490358127,228,51.0560146923783,147,36.4182692307692,324,68.2926829268293,9,8.57988165680473,109,45.6882699517943,51,43.3107756376887,308,51.5970515970516,199,54.8311990686845,251,0.0763171273684872,322,0.088198835821066,100,NULL,6.16934861960825,56,6.99192843555601,212
2026,"Drexel",48.9583333333333,285,35.4609929078014,89,66.5467625899281,348,9.49152542372881,165,47.8813559322034,41,30.327868852459,16,75.2365930599369,324,9.18560606060606,162,40.0340715502555,170,34.0782122905028,34,53.5853976531943,143,47.3333333333333,58,0.0891391601269993,224,0.111184328760558,329,NULL,7.9554304199365,269,7.47618762355478,150
2026,"Duke",60.0904977375566,8,35.0737797956867,109,72.4,190,10.4127579737336,117,46.6228893058161,23,30.4347826086957,21,71.6738197424893,136,9.23076923076923,163,44.3605236656596,81,45.6953642384106,342,59.1983556012333,41,51.4285714285714,159,0.11528514443519,36,0.0942445097093762,175,NULL,6.26835576206549,69,6.61903300749573,265
